Folder,Instance,Mode,Run,Objective,Runtime,Iterations
500_10000,U_U_1,,9,8762072,5.000,8894
500_10000,U_U_1,,10,10032719,5.000,8317
500_10000,U_U_2,,1,7570556,5.000,8780
500_10000,U_U_2,,2,7982570,5.000,8833
500_10000,U_U_2,,3,7534814,5.000,8658
500_10000,U_U_2,,4,8171602,5.000,8834
500_10000,U_U_2,,5,8464022,5.000,8671
500_10000,U_U_2,,6,8811506,5.001,8379
500_10000,U_U_2,,7,7746046,5.000,8736
500_10000,U_U_2,,8,7898685,5.000,8540
500_10000,U_U_2,,9,8731459,5.000,9192
500_10000,U_U_2,,10,8353069,5.001,7858
500_10000,U_U_3,,1,25849868,5.000,8613
500_10000,U_U_3,,2,25947917,5.000,8788
500_10000,U_U_3,,3,25415672,5.001,8554
500_10000,U_U_3,,4,25160082,5.000,8880
500_10000,U_U_3,,5,25429429,5.000,8816
500_10000,U_U_3,,6,24851818,5.000,8775
500_10000,U_U_3,,7,25771106,5.000,9011
500_10000,U_U_3,,8,26264289,5.000,8375
500_10000,U_U_3,,9,25122530,5.000,8856
500_10000,U_U_3,,10,24857248,5.005,8788
500_10000,U_U_4,,1,10564046,5.000,5713
500_10000,U_U_4,,2,10851717,5.001,5494
500_10000,U_U_4,,3,10550077,5.001,5511
500_10000,U_U_4,,4,9679352,5.001,5800
500_10000,U_U_4,,5,9939469,5.001,5527
500_10000,U_U_4,,6,11227804,5.000,5583
500_10000,U_U_4,,7,9974143,5.000,5333
500_10000,U_U_4,,8,10819474,5.001,5294
500_10000,U_U_4,,9,9837371,5.006,5546
500_10000,U_U_4,,10,10582111,5.000,5673
500_10000,U_U_5,,1,24131272,5.001,5518
500_10000,U_U_5,,2,23250410,5.001,5571
500_10000,U_U_5,,3,24149516,5.000,5458
500_10000,U_U_5,,4,24470665,5.000,5517
500_10000,U_U_5,,5,23529338,5.001,5613
500_10000,U_U_5,,6,24472140,5.001,5487
500_10000,U_U_5,,7,24085571,5.000,5409
500_10000,U_U_5,,8,24301018,5.001,5596
500_10000,U_U_5,,9,24361697,5.001,5446
500_10000,U_U_5,,10,23270037,5.001,5627
