Instance,Run,Objective,Runtime,Iterations,Intensify,Diversify,Aspiration
283,2,611,1.000,250515,1670,834,18678
283,3,611,1.000,249868,1665,832,18547
283,4,611,1.000,247273,1648,823,18413
283,5,611,1.000,245210,1634,817,18269
283,6,611,1.000,249082,1660,829,18266
283,7,611,1.000,246963,1646,822,18148
283,8,611,1.000,244626,1631,815,18172
283,9,611,1.000,247398,1649,824,18665
283,10,611,1.000,248142,1654,826,18311
284,1,498,1.000,248802,1658,829,20372
284,2,498,1.000,245305,1635,817,20146
284,3,498,1.000,243867,1626,812,19926
284,4,498,1.000,247791,1652,825,20189
284,5,498,1.000,244651,1631,815,20015
284,6,498,1.000,246313,1642,820,20165
284,7,498,1.000,248178,1654,827,20194
284,8,498,1.000,248304,1655,827,20214
284,9,498,1.000,248274,1655,827,20122
284,10,498,1.000,249502,1663,831,20204
285,1,314,1.000,240037,1600,800,10557
285,2,314,1.000,239748,1598,798,10655
285,3,314,1.000,244850,1632,815,10892
285,4,314,1.000,241703,1611,805,10640
285,5,314,1.000,243056,1620,810,10505
285,6,314,1.000,236732,1578,788,10382
285,7,314,1.000,241149,1608,803,10680
285,8,314,1.000,244467,1630,814,10794
285,9,314,1.000,241225,1608,804,10584
285,10,314,1.000,242884,1619,809,10569
286,1,257,1.000,240935,1606,803,18359
286,2,257,1.000,242214,1614,807,18666
286,3,257,1.000,243640,1624,811,18637
286,4,257,1.000,243404,1622,811,18831
286,5,257,1.000,242483,1616,808,18736
286,6,257,1.000,243582,1624,811,18566
286,7,257,1.000,244426,1630,814,18655
286,8,257,1.000,245535,1637,818,19022
286,9,257,1.000,238615,1591,795,18305
286,10,257,1.000,239980,1600,799,18554
287,1,307,1.000,241320,1608,804,10750
287,2,307,1.000,241712,1612,805,11058
287,3,307,1.000,246768,1645,822,11058
287,4,307,1.000,242826,1619,809,10988
287,5,307,1.000,239459,1596,798,10643
287,6,307,1.000,242446,1616,808,10678
287,7,307,1.000,245169,1634,816,11057
287,8,307,1.000,240945,1606,803,10908
287,9,307,1.000,236664,1578,788,10281
287,10,307,1.000,238044,1586,793,10413
288,1,482,1.000,238858,1592,796,21542
288,2,482,1.000,236413,1576,787,21343
288,3,482,1.000,246160,1641,820,22257
288,4,482,1.000,249495,1663,831,22406
288,5,482,1.000,248138,1654,827,22891
288,6,482,1.000,247004,1646,823,22489
288,7,482,1.000,247086,1647,823,22392
288,8,482,1.000,246000,1640,819,22024
288,9,482,1.000,247309,1649,824,22440
288,10,482,1.000,247092,1647,823,22277
289,1,329,1.000,240519,1603,801,16249
289,2,329,1.000,237696,1584,792,15591
289,3,329,1.000,241969,1613,806,16288
289,4,329,1.000,245098,1634,816,16134
289,5,329,1.000,243363,1622,810,16133
289,6,329,1.000,241249,1608,804,15891
289,7,329,1.000,242779,1618,809,15991
289,8,329,1.000,244956,1633,816,15900
289,9,329,1.000,245045,1634,816,16128
289,10,329,1.000,240458,1603,801,15663
290,1,308,1.000,243014,1620,810,15774
290,2,308,1.000,244945,1633,816,15291
290,3,308,1.000,243028,1619,809,15545
290,4,308,1.000,242925,1620,809,15987
290,5,308,1.000,244039,1627,813,16123
290,6,308,1.000,244748,1632,815,15501
290,7,308,1.000,242154,1614,806,15859
290,8,308,1.000,242140,1614,806,16106
290,9,308,1.000,242478,1616,807,15479
290,10,308,1.000,244702,1630,815,15581
291,1,172,1.000,250396,1669,834,41735
291,2,172,1.000,253406,1689,844,42398
291,3,172,1.000,251044,1674,836,42123
291,4,172,1.000,257323,1716,857,42956
291,5,172,1.000,255463,1703,851,42881
291,6,172,1.000,249143,1661,830,41428
291,7,172,1.000,253991,1693,846,41636
291,8,172,1.000,252294,1682,840,42180
291,9,172,1.000,249160,1661,830,41717
291,10,172,1.000,252106,1680,840,42050
292,1,361,1.000,242071,1614,806,23675
292,2,361,1.000,246324,1642,821,23701
292,3,361,1.000,248221,1654,827,24174
292,4,361,1.000,245561,1637,818,23497
292,5,361,1.000,244547,1630,815,23700
292,6,361,1.000,246478,1643,821,23929
292,7,361,1.000,247112,1647,823,23502
292,8,361,1.000,245265,1635,817,23892
292,9,361,1.000,244397,1629,814,23641
292,10,361,1.000,243080,1620,810,23432
293,1,314,1.000,244338,1629,814,25213
293,2,314,1.000,243844,1626,812,25106
293,3,314,1.000,242409,1616,807,25049
293,4,314,1.000,238182,1588,793,24487
293,5,314,1.000,237792,1585,792,24365
293,6,314,1.000,244893,1632,816,25550
293,7,314,1.000,243301,1622,810,25212
293,8,314,1.000,242586,1617,808,24741
293,9,314,1.000,240175,1601,800,24661
293,10,314,1.000,242686,1618,808,24670
294,1,323,1.000,246324,1642,821,19387
294,2,323,1.000,240765,1604,802,18936
294,3,323,1.000,242719,1618,808,18861
294,4,323,1.000,236697,1578,788,18544
294,5,323,1.000,238306,1588,794,18626
294,6,323,1.000,240342,1601,800,18779
294,7,323,1.000,239396,1595,797,18929
294,8,323,1.000,239042,1593,796,18613
294,9,323,1.000,242329,1615,807,18999
294,10,323,1.000,244957,1633,816,19086
295,1,295,1.000,242961,1620,809,30085
295,2,295,1.000,242175,1614,807,29964
295,3,295,1.000,241280,1608,804,29749
295,4,295,1.000,245658,1638,818,30047
295,5,295,1.000,242239,1615,807,29790
295,6,295,1.000,245402,1636,817,30606
295,7,295,1.000,244642,1631,815,30665
295,8,295,1.000,243404,1622,811,29305
295,9,295,1.000,246780,1645,822,30311
295,10,295,1.000,248735,1658,829,30128
296,1,495,1.000,242051,1614,806,21040
296,2,495,1.000,247682,1651,825,21064
296,3,495,1.000,243749,1624,812,21299
296,4,495,1.000,248743,1658,828,21711
296,5,495,1.000,245854,1639,819,21057
296,6,495,1.000,246696,1645,821,21473
296,7,495,1.000,244916,1632,816,21286
296,8,495,1.000,246313,1642,820,21653
296,9,495,1.000,245424,1635,817,20939
296,10,495,1.000,249082,1660,829,21350
297,1,276,1.000,248970,1659,829,23009
297,2,276,1.000,243537,1624,811,22344
297,3,276,1.000,248762,1658,829,22837
297,4,276,1.000,245743,1638,819,22613
297,5,276,1.000,244770,1632,815,22274
297,6,276,1.000,245864,1639,819,22662
297,7,276,1.000,244265,1628,814,22102
297,8,276,1.000,245237,1635,817,22577
297,9,276,1.000,242302,1615,807,22234
297,10,276,1.000,245535,1637,818,22595
298,1,382,1.000,244967,1633,816,22345
298,2,382,1.000,244715,1632,815,22239
298,3,382,1.000,245159,1634,817,22363
298,4,382,1.000,246310,1642,820,22660
298,5,382,1.000,244557,1630,815,22488
298,6,382,1.000,245056,1634,816,22437
298,7,382,1.000,242330,1616,807,22477
298,8,382,1.000,244501,1630,814,22288
298,9,382,1.000,242719,1618,808,22309
298,10,382,1.000,243297,1622,810,22315
299,1,388,1.000,239353,1595,797,25020
299,2,388,1.000,243365,1623,810,25112
299,3,388,1.000,244761,1631,815,25633
299,4,388,1.000,247600,1651,824,26025
299,5,388,1.000,243160,1621,810,25412
299,6,388,1.000,243537,1624,811,25212
299,7,388,1.000,244770,1632,815,25413
299,8,388,1.000,245065,1634,816,25305
299,9,388,1.000,243688,1625,811,25165
299,10,388,1.000,245907,1639,819,25989
300,1,354,1.000,242947,1620,809,28818
300,2,354,1.000,241523,1610,804,28327
300,3,354,1.000,245459,1636,818,28785
300,4,354,1.000,242789,1618,809,28619
300,5,354,1.000,245309,1635,817,28384
300,6,354,1.000,245307,1635,817,28783
300,7,354,1.000,243471,1623,811,28663
300,8,354,1.000,244161,1628,813,28255
300,9,354,1.000,236944,1580,789,27800
300,10,354,1.000,238582,1590,795,28096
301,1,2222,1.000,243529,1623,811,8833
301,2,2222,1.000,243072,1620,810,9064
301,3,2222,1.000,238848,1592,796,8911
301,4,2222,1.000,247793,1652,825,9122
301,5,2222,1.000,250773,1672,835,9348
301,6,2222,1.000,249129,1660,830,9097
301,7,2222,1.000,246322,1642,820,9221
301,8,2222,1.000,247397,1649,824,9134
301,9,2222,1.000,250762,1672,835,9468
301,10,2222,1.000,250346,1668,834,9475
302,1,1660,1.000,246536,1643,821,13544
302,2,1660,1.000,251910,1680,839,13518
302,3,1660,1.000,248156,1654,827,13537
302,4,1660,1.000,249912,1666,832,13671
302,5,1660,1.000,252832,1686,842,13689
302,6,1660,1.000,249939,1666,833,13549
302,7,1660,1.000,250296,1668,834,13596
302,8,1660,1.000,252942,1686,843,13557
302,9,1660,1.000,249480,1663,831,13433
302,10,1660,1.000,250567,1670,835,13470
303,1,2273,1.000,247734,1652,825,0
303,2,2273,1.000,248313,1656,827,1
303,3,2273,1.000,254271,1695,847,0
303,4,2273,1.000,250938,1673,836,1
303,5,2273,1.000,249064,1660,830,0
303,6,2273,1.000,250927,1673,836,1
303,7,2273,1.000,250824,1672,836,1
303,8,2273,1.000,250263,1669,833,0
303,9,2273,1.000,249532,1664,831,1
303,10,2273,1.000,251059,1674,836,1
304,1,2253,1.000,249869,1666,832,3245
304,2,2253,1.000,249037,1660,830,3316
304,3,2253,1.000,249240,1661,830,3318
304,4,2253,1.000,249427,1663,831,3210
304,5,2253,1.000,245096,1634,816,3277
304,6,2253,1.000,243148,1620,810,3224
304,7,2253,1.000,240605,1604,801,3238
304,8,2253,1.000,247126,1648,823,3157
304,9,2253,1.000,244800,1632,815,3214
304,10,2253,1.000,244928,1632,816,3257
305,1,2880,1.000,251904,1679,839,1
305,2,2880,1.000,256503,1710,854,1
305,3,2880,1.000,247991,1653,826,2
305,4,2880,1.000,258029,1720,860,1
305,5,2880,1.000,253782,1692,845,2
305,6,2880,1.000,251032,1673,836,1
305,7,2880,1.000,256425,1710,854,1
305,8,2880,1.000,255510,1703,851,1
305,9,2880,1.000,254002,1693,846,5
305,10,2880,1.000,256337,1709,854,2
306,1,1537,1.000,245460,1636,817,9164
306,2,1537,1.000,242286,1615,807,9073
306,3,1537,1.000,245193,1634,817,9143
306,4,1537,1.000,244216,1628,813,8944
306,5,1537,1.000,242900,1619,809,9273
306,6,1537,1.000,243857,1626,812,9191
306,7,1537,1.000,243911,1626,812,9395
306,8,1537,1.000,242659,1617,808,9089
306,9,1537,1.000,240904,1606,802,9286
306,10,1537,1.000,242662,1617,808,9212
307,1,1712,1.000,258590,1724,861,83354
307,2,1712,1.000,257316,1715,857,83015
307,3,1712,1.000,259170,1728,863,83196
307,4,1712,1.000,257995,1720,859,83497
307,5,1712,1.000,249510,1663,831,80052
307,6,1712,1.000,247240,1648,823,79325
307,7,1712,1.000,250953,1673,836,80693
307,8,1712,1.000,254037,1693,846,81877
307,9,1712,1.000,255152,1701,850,82306
307,10,1712,1.000,257208,1715,857,82970
308,1,2106,1.000,249547,1663,831,10643
308,2,2106,1.000,250655,1670,835,10514
308,3,2106,1.000,248024,1654,826,10034
308,4,2106,1.000,251234,1674,837,10375
308,5,2106,1.000,247961,1653,826,10520
308,6,2106,1.000,248777,1658,829,10302
308,7,2106,1.000,247639,1651,825,10283
308,8,2106,1.000,248472,1656,828,10352
308,9,2106,1.000,250970,1673,836,10370
308,10,2106,1.000,245720,1638,818,10413
309,1,2206,1.000,250930,1673,836,12190
309,2,2206,1.000,248623,1658,828,12118
309,3,2206,1.000,250197,1668,833,12414
309,4,2206,1.000,254337,1696,847,12574
309,5,2206,1.000,246250,1642,820,11965
309,6,2206,1.000,249235,1661,830,12002
309,7,2206,1.000,250439,1670,834,12317
309,8,2206,1.000,252062,1680,840,12064
309,9,2206,1.000,249835,1666,832,12490
309,10,2206,1.000,252515,1683,841,12370
310,1,2867,1.000,250783,1671,835,12864
310,2,2867,1.000,252833,1685,842,13068
310,3,2867,1.000,254566,1697,848,13171
310,4,2867,1.000,254958,1700,849,13038
310,5,2867,1.000,250689,1671,835,12616
310,6,2867,1.000,248405,1656,827,12749
310,7,2867,1.000,249674,1664,832,12610
310,8,2867,1.000,252134,1680,840,12871
310,9,2867,1.000,251685,1678,838,12918
310,10,2867,1.000,250933,1673,836,13024
311,1,2048,1.000,241306,1608,804,15489
311,2,2048,1.000,242176,1614,806,15333
311,3,2048,1.000,240210,1601,800,15427
311,4,2048,1.000,239072,1594,795,15145
311,5,2048,1.000,241014,1606,802,15418
311,6,2048,1.000,230343,1536,766,14680
311,7,2048,1.000,239072,1594,796,15142
311,8,2048,1.000,243130,1621,810,15555
311,9,2048,1.000,243035,1620,809,15535
311,10,2048,1.000,247136,1647,823,15662
312,1,2211,1.000,244633,1631,814,15896
312,2,2211,1.000,246450,1642,820,16407
312,3,2211,1.000,248616,1657,828,16450
312,4,2211,1.000,249285,1662,830,16147
312,5,2211,1.000,246512,1644,820,16427
312,6,2211,1.000,245492,1636,818,16137
312,7,2211,1.000,244854,1632,816,16023
312,8,2211,1.000,249526,1663,831,16566
312,9,2211,1.000,247311,1647,823,16559
312,10,2211,1.000,249696,1664,832,16542
313,1,655,1.000,240315,1602,800,11324
313,2,655,1.000,245139,1634,816,11517
313,3,655,1.000,240801,1605,802,11317
313,4,655,1.000,242976,1620,809,11746
313,5,655,1.000,240245,1601,800,11771
313,6,655,1.000,243451,1623,811,11297
313,7,655,1.000,241426,1610,804,11211
313,8,655,1.000,240024,1600,800,11461
313,9,655,1.000,242629,1618,808,11368
313,10,655,1.000,234149,1560,780,11354
314,1,1472,1.000,237330,1582,790,15038
314,2,1472,1.000,235690,1570,785,14660
314,3,1472,1.000,235889,1572,785,14745
314,4,1472,1.000,235736,1571,784,14922
314,5,1472,1.000,241854,1613,805,15042
314,6,1472,1.000,238490,1590,794,14933
314,7,1472,1.000,242717,1618,808,15150
314,8,1472,1.000,243929,1626,812,15247
314,9,1472,1.000,242985,1620,809,15120
314,10,1472,1.000,243578,1623,811,15017
315,1,1280,1.000,244503,1630,814,14292
315,2,1280,1.000,243208,1622,809,14160
315,3,1280,1.000,243104,1619,809,14371
315,4,1280,1.000,241007,1607,802,14281
315,5,1280,1.000,242587,1617,808,14056
315,6,1280,1.000,240067,1600,800,13997
315,7,1280,1.000,242119,1615,805,14125
315,8,1280,1.000,243983,1627,812,14146
315,9,1280,1.000,244464,1629,814,14126
315,10,1280,1.000,242778,1617,808,14061
316,1,1950,1.000,244862,1632,815,16100
316,2,1950,1.000,248229,1654,827,16100
316,3,1950,1.000,247386,1649,823,16261
316,4,1950,1.000,245929,1639,819,16122
316,5,1950,1.000,245075,1634,816,15948
316,6,1950,1.000,245657,1637,818,15816
316,7,1950,1.000,242158,1614,807,15667
316,8,1950,1.000,243820,1625,812,15839
316,9,1950,1.000,242514,1616,807,15855
316,10,1950,1.000,243952,1625,812,15584
317,1,2372,1.000,246012,1641,818,15132
317,2,2372,1.000,243417,1622,810,14845
317,3,2372,1.000,247202,1648,823,15179
317,4,2372,1.000,243935,1626,812,15007
317,5,2372,1.000,249526,1662,831,15476
317,6,2372,1.000,247460,1649,823,15303
317,7,2372,1.000,246776,1645,822,14977
317,8,2372,1.000,244672,1631,814,14955
317,9,2372,1.000,245117,1634,816,15044
317,10,2372,1.000,246723,1644,822,15306
318,1,1585,1.000,244390,1629,814,14387
318,2,1585,1.000,235105,1567,783,13710
318,3,1585,1.000,237935,1586,792,13974
318,4,1585,1.000,243108,1620,810,13974
318,5,1585,1.000,245422,1636,817,14494
318,6,1585,1.000,243108,1620,810,14125
318,7,1585,1.000,244112,1627,813,14463
318,8,1585,1.000,242868,1619,809,14064
318,9,1585,1.000,245150,1634,817,14164
318,10,1585,1.000,243197,1621,810,14268
319,1,1079,1.000,240879,1606,802,22217
319,2,1079,1.000,244102,1627,812,22356
319,3,1079,1.000,240743,1605,802,21910
319,4,1079,1.000,242832,1619,808,22364
319,5,1079,1.000,240429,1603,800,22302
319,6,1079,1.000,240065,1600,800,21963
319,7,1079,1.000,242179,1614,807,22127
319,8,1079,1.000,244322,1628,814,22109
319,9,1079,1.000,238614,1590,794,21738
319,10,1079,1.000,241800,1612,805,22177
320,1,2054,1.000,243686,1624,812,18321
320,2,2054,1.000,247146,1648,823,18751
320,3,2054,1.000,245636,1638,818,18874
320,4,2054,1.000,246258,1640,820,18454
320,5,2054,1.000,235606,1571,785,17781
320,6,2054,1.000,235199,1568,783,17689
320,7,2054,1.000,237925,1586,792,17784
320,8,2054,1.000,238512,1590,795,17880
320,9,2054,1.000,238296,1588,794,17778
320,10,2054,1.000,243850,1626,812,18207
321,1,1899,1.000,237767,1585,791,20448
321,2,1899,1.000,244435,1630,813,21272
321,3,1899,1.000,243153,1620,810,21085
321,4,1899,1.000,247921,1653,825,21216
321,5,1899,1.000,242238,1615,806,20897
321,6,1899,1.000,245373,1635,817,21194
321,7,1899,1.000,246672,1644,822,21526
321,8,1899,1.000,243253,1622,810,21315
321,9,1899,1.000,245795,1638,818,21206
321,10,1899,1.000,243820,1625,811,21446
322,1,1400,1.000,243838,1625,811,26825
322,2,1400,1.000,247691,1651,824,27206
322,3,1400,1.000,244923,1633,815,27102
322,4,1400,1.000,245295,1634,817,27012
322,5,1400,1.000,243072,1620,809,27201
322,6,1400,1.000,240362,1602,801,26952
322,7,1400,1.000,245451,1635,817,27374
322,8,1400,1.000,246973,1645,822,26961
322,9,1400,1.000,245898,1639,819,26859
322,10,1400,1.000,247420,1650,823,27169
323,1,1743,1.000,243943,1627,811,24021
323,2,1743,1.000,242462,1616,806,23498
323,3,1743,1.000,241746,1611,804,23606
323,4,1743,1.000,244471,1629,814,24111
323,5,1743,1.000,241807,1611,805,23399
323,6,1743,1.000,242732,1618,807,24063
323,7,1743,1.000,243181,1622,809,23575
323,8,1743,1.000,244566,1630,814,24322
323,9,1743,1.000,245645,1637,818,23999
323,10,1743,1.000,242384,1615,807,23620
324,1,2016,1.000,242815,1618,809,19339
324,2,2016,1.000,241422,1609,804,19124
324,3,2016,1.000,244540,1630,815,19818
324,4,2016,1.000,242370,1616,807,20207
324,5,2016,1.000,243350,1621,810,19619
324,6,2016,1.000,240539,1602,801,19998
324,7,2016,1.000,243212,1621,810,19559
324,8,2016,1.000,248528,1656,828,19642
324,9,2016,1.000,244317,1629,813,19636
324,10,2016,1.000,244489,1630,814,19568
325,1,1642,1.000,242306,1615,806,25412
325,2,1642,1.000,243144,1621,809,25308
325,3,1642,1.000,244400,1629,813,25847
325,4,1642,1.000,245810,1639,818,25577
325,5,1642,1.000,244035,1625,812,25090
325,6,1642,1.000,243618,1624,811,25410
325,7,1642,1.000,245672,1637,818,25418
325,8,1642,1.000,245490,1636,818,25295
325,9,1642,1.000,244952,1633,815,25282
325,10,1642,1.000,239116,1594,796,24604
326,1,1775,1.000,242505,1616,808,25757
326,2,1775,1.000,246912,1644,822,26514
326,3,1775,1.000,237601,1583,791,25269
326,4,1775,1.000,240640,1604,801,25970
326,5,1775,1.000,238872,1592,796,25220
326,6,1775,1.000,245115,1634,816,26423
326,7,1775,1.000,241593,1611,803,25801
326,8,1775,1.000,242100,1613,805,25529
326,9,1775,1.000,243245,1621,809,26037
326,10,1775,1.000,238825,1591,794,25485
327,1,1538,1.000,237264,1580,790,26057
327,2,1538,1.000,237778,1585,791,25964
327,3,1538,1.000,235948,1573,786,25734
327,4,1538,1.000,236734,1577,788,26194
327,5,1538,1.000,238319,1588,794,26224
327,6,1538,1.000,243853,1625,812,26906
327,7,1538,1.000,244869,1632,815,27074
327,8,1538,1.000,247696,1650,824,27016
327,9,1538,1.000,243635,1624,811,26944
327,10,1538,1.000,245242,1635,817,27006
328,1,1786,1.000,243880,1625,812,28314
328,2,1786,1.000,245401,1636,817,28270
328,3,1786,1.000,241436,1608,804,28498
328,4,1786,1.000,243434,1623,810,29018
328,5,1786,1.000,246633,1644,821,28878
328,6,1786,1.000,247182,1647,823,28922
328,7,1786,1.000,242076,1614,806,27916
328,8,1786,1.000,238720,1591,795,28194
328,9,1786,1.000,246611,1644,821,28565
328,10,1786,1.000,244901,1632,815,28453
329,1,1443,1.000,243037,1619,809,27152
329,2,1443,1.000,244850,1632,815,27806
329,3,1443,1.000,244176,1627,813,27883
329,4,1443,1.000,245669,1638,818,27415
329,5,1443,1.000,241875,1612,805,27276
329,6,1443,1.000,244710,1631,815,27878
329,7,1443,1.000,245063,1634,816,28010
329,8,1443,1.000,243169,1620,810,27812
329,9,1443,1.000,241412,1609,803,27072
329,10,1443,1.000,242880,1618,809,27807
330,1,1776,1.000,244728,1631,814,22496
330,2,1776,1.000,231400,1542,769,21333
330,3,1776,1.000,238210,1588,793,21933
330,4,1776,1.000,236133,1574,786,21935
330,5,1776,1.000,237093,1580,790,22174
330,6,1776,1.000,237898,1585,791,21889
330,7,1776,1.000,237563,1584,790,21717
330,8,1776,1.000,241407,1608,804,22287
330,9,1776,1.000,239049,1593,795,22013
330,10,1776,1.000,238902,1593,795,22091
331,1,1595,1.000,240750,1605,802,13296
331,2,1595,1.000,240560,1604,801,13104
331,3,1595,1.000,236679,1578,788,12698
331,4,1595,1.000,238535,1590,795,13100
331,5,1595,1.000,240107,1600,800,13370
331,6,1595,1.000,241624,1611,805,13420
331,7,1595,1.000,238072,1587,793,12981
331,8,1595,1.000,239404,1596,798,13310
331,9,1595,1.000,231952,1546,773,12844
331,10,1595,1.000,237035,1580,790,13005
332,1,1657,1.000,239725,1598,798,17668
332,2,1657,1.000,236809,1578,789,17543
332,3,1657,1.000,239480,1596,798,17380
332,4,1657,1.000,239570,1597,798,17780
332,5,1657,1.000,239262,1595,797,17441
332,6,1657,1.000,239965,1600,799,17849
332,7,1657,1.000,239848,1599,799,17911
332,8,1657,1.000,238761,1591,795,17678
332,9,1657,1.000,236574,1577,788,17283
332,10,1657,1.000,238175,1587,793,17596
333,1,2555,1.000,240080,1600,800,7325
333,2,2555,1.000,241726,1612,805,7534
333,3,2555,1.000,239587,1597,798,7429
333,4,2555,1.000,240996,1606,803,7542
333,5,2555,1.000,237397,1582,791,7556
333,6,2555,1.000,236220,1575,787,7360
333,7,2555,1.000,233928,1560,779,7318
333,8,2555,1.000,234689,1564,782,7526
333,9,2555,1.000,237169,1581,790,7689
333,10,2555,1.000,237794,1585,792,7598
334,1,2225,1.000,244286,1628,814,14840
334,2,2225,1.000,246683,1644,822,15027
334,3,2225,1.000,242692,1618,808,14909
334,4,2225,1.000,242528,1617,808,14919
334,5,2225,1.000,244377,1629,814,14753
334,6,2225,1.000,240840,1606,802,14511
334,7,2225,1.000,243629,1624,812,14793
334,8,2225,1.000,242440,1616,808,14564
334,9,2225,1.000,245878,1639,819,14506
334,10,2225,1.000,245432,1636,818,14770
