test_id,algo,mach,job,lower_cost,upper_cost,obj_best,obj_mean,runtime_mean
T_1832,Tabu+O3,50.0,100.0,1066.0,6152.0,2573.0,2576.1,5.000006999999999
T_1833,Tabu+O3,50.0,100.0,965.0,6477.0,2316.0,2320.0,5.000007999999999
T_1834,Tabu+O3,50.0,100.0,1097.0,6169.0,2054.0,2058.9,5.000005
T_1835,Tabu+O3,50.0,100.0,997.0,6692.0,2350.0,2354.1,5.0000100000000005
T_1836,Tabu+O3,50.0,100.0,1100.0,7066.0,2669.0,2672.7,5.000007999999999
T_1837,Tabu+O3,50.0,100.0,1000.0,6362.0,2784.0,2788.1,5.000004
T_1838,Tabu+O3,50.0,100.0,934.0,5369.0,2046.0,2048.0,5.0000029999999995
T_1839,Tabu+O3,50.0,100.0,1024.0,5730.0,1972.0,1975.4,5.000009999999999
T_1840,Tabu+O3,50.0,100.0,1102.0,7133.0,2503.0,2508.7,5.000005
T_1841,Tabu+O3,50.0,100.0,1100.0,5987.0,1578.0,1579.3,5.00001
T_1842,Tabu+O3,50.0,100.0,1021.0,7306.0,1524.0,1527.9,5.000017
T_1843,Tabu+O3,50.0,100.0,1078.0,6788.0,1700.0,1702.5,5.000005
T_1844,Tabu+O3,50.0,100.0,1059.0,5402.0,1442.0,1443.3,5.00001
T_1845,Tabu+O3,50.0,100.0,1010.0,6999.0,1579.0,1581.2,5.000006
T_1846,Tabu+O3,50.0,100.0,1153.0,7032.0,1709.0,1712.3,5.000009
T_1847,Tabu+O3,50.0,100.0,1055.0,6014.0,1448.0,1451.4,5.000019
T_1848,Tabu+O3,50.0,100.0,997.0,6162.0,1497.0,1499.5,5.000015
T_1849,Tabu+O3,50.0,100.0,1075.0,6404.0,1580.0,1581.8,5.000005
T_1850,Tabu+O3,50.0,100.0,996.0,6341.0,1440.0,1442.6,5.0000029999999995
T_1851,Tabu+O3,50.0,100.0,1057.0,6827.0,1349.0,1349.0,5.0000100000000005
T_1852,Tabu+O3,50.0,100.0,981.0,6873.0,1227.0,1227.0,5.000005
T_1853,Tabu+O3,50.0,100.0,986.0,6098.0,1255.0,1255.0,5.000001
T_1854,Tabu+O3,50.0,100.0,1024.0,6823.0,1292.0,1292.0,5.000005
T_1855,Tabu+O3,50.0,100.0,975.0,5514.0,1215.0,1215.0,5.000013
T_1856,Tabu+O3,50.0,100.0,1131.0,5925.0,1457.0,1457.0,5.000006999999999
T_1857,Tabu+O3,50.0,100.0,1135.0,6203.0,1454.0,1454.0,5.0000100000000005
T_1858,Tabu+O3,50.0,100.0,1049.0,6757.0,1347.0,1347.0,5.000035
T_1859,Tabu+O3,50.0,100.0,1027.0,6013.0,1296.0,1296.0,5.0000029999999995
T_1860,Tabu+O3,50.0,100.0,1044.0,6662.0,1305.0,1305.0,5.000009
T_1861,Tabu+O3,50.0,100.0,5390.0,17844.0,11731.0,11740.2,5.0000089999999995
T_1862,Tabu+O3,50.0,100.0,4211.0,15036.0,7786.0,7799.3,5.000004
T_1863,Tabu+O3,50.0,100.0,5193.0,16745.0,10069.0,10086.9,5.000004
T_1864,Tabu+O3,50.0,100.0,5560.0,17419.0,11588.0,11616.7,5.000008
T_1865,Tabu+O3,50.0,100.0,5111.0,15442.0,9006.0,9029.5,5.000006000000001
T_1866,Tabu+O3,50.0,100.0,4988.0,17439.0,10629.0,10656.5,5.000013
T_1867,Tabu+O3,50.0,100.0,5477.0,18609.0,10481.0,10495.7,5.0000029999999995
T_1868,Tabu+O3,50.0,100.0,5122.0,17265.0,9960.0,9977.1,5.000004
T_1869,Tabu+O3,50.0,100.0,4618.0,14646.0,8889.0,8908.6,5.000009
T_1870,Tabu+O3,50.0,100.0,5314.0,17890.0,11566.0,11578.1,5.000007999999999
T_1871,Tabu+O3,50.0,100.0,5309.0,16678.0,7437.0,7449.7,5.000006000000001
T_1872,Tabu+O3,50.0,100.0,4348.0,16226.0,5944.0,5950.3,5.0000100000000005
T_1873,Tabu+O3,50.0,100.0,4818.0,16776.0,6867.0,6877.8,5.000006999999999
T_1874,Tabu+O3,50.0,100.0,4507.0,16062.0,6045.0,6060.0,5.0000230000000006
T_1875,Tabu+O3,50.0,100.0,5165.0,16780.0,7080.0,7090.1,5.000006
T_1876,Tabu+O3,50.0,100.0,4593.0,15521.0,6257.0,6267.4,5.000004
T_1877,Tabu+O3,50.0,100.0,5003.0,16933.0,7060.0,7066.6,5.000009
T_1878,Tabu+O3,50.0,100.0,5607.0,17520.0,7999.0,8005.6,5.000006
T_1879,Tabu+O3,50.0,100.0,4690.0,15702.0,6698.0,6706.6,5.0000100000000005
T_1880,Tabu+O3,50.0,100.0,5078.0,16005.0,7191.0,7196.4,5.0000029999999995
T_1881,Tabu+O3,50.0,100.0,5485.0,19202.0,7007.0,7007.0,5.000005
T_1882,Tabu+O3,50.0,100.0,5412.0,20537.0,6909.0,6909.0,5.0000029999999995
T_1883,Tabu+O3,50.0,100.0,5249.0,18833.0,6562.0,6562.0,5.000012
T_1884,Tabu+O3,50.0,100.0,5586.0,17743.0,7207.0,7207.0,5.000014
T_1885,Tabu+O3,50.0,100.0,5501.0,19261.0,6966.0,6966.0,5.000007999999999
T_1886,Tabu+O3,50.0,100.0,4718.0,14708.0,5966.0,5966.0,5.000005
T_1887,Tabu+O3,50.0,100.0,4795.0,16183.0,5943.0,5943.0,5.0000029999999995
T_1888,Tabu+O3,50.0,100.0,4819.0,16694.0,6021.0,6021.0,5.000006000000001
T_1889,Tabu+O3,50.0,100.0,5061.0,16471.0,6301.0,6301.0,5.000006999999999
T_1890,Tabu+O3,50.0,100.0,4776.0,14434.0,5865.0,5865.0,5.000002
T_1891,Tabu+O3,50.0,100.0,4778.0,35341.0,11822.0,11831.1,5.000032
T_1892,Tabu+O3,50.0,100.0,5254.0,34006.0,13129.0,13142.7,5.000004
T_1893,Tabu+O3,50.0,100.0,4932.0,30608.0,11958.0,11996.3,5.000004
T_1894,Tabu+O3,50.0,100.0,5251.0,30363.0,10018.0,10038.9,5.000017
T_1895,Tabu+O3,50.0,100.0,5138.0,31869.0,11813.0,11827.5,5.000014
T_1896,Tabu+O3,50.0,100.0,5043.0,31120.0,11788.0,11806.6,5.000005999999999
T_1897,Tabu+O3,50.0,100.0,5151.0,29507.0,11708.0,11730.5,5.000009
T_1898,Tabu+O3,50.0,100.0,4859.0,31051.0,10962.0,10970.0,5.000007999999999
T_1899,Tabu+O3,50.0,100.0,5281.0,31737.0,14213.0,14245.7,5.000006
T_1900,Tabu+O3,50.0,100.0,5014.0,29748.0,12353.0,12384.4,5.000007000000001
T_1901,Tabu+O3,50.0,100.0,4858.0,31503.0,7187.0,7194.0,5.000012
T_1902,Tabu+O3,50.0,100.0,5002.0,30006.0,7175.0,7183.8,5.0000100000000005
T_1903,Tabu+O3,50.0,100.0,5081.0,30571.0,7374.0,7381.8,5.000007000000001
T_1904,Tabu+O3,50.0,100.0,5034.0,31257.0,7728.0,7736.2,5.000014
T_1905,Tabu+O3,50.0,100.0,4570.0,28237.0,6723.0,6729.2,5.000008
T_1906,Tabu+O3,50.0,100.0,4891.0,32050.0,7236.0,7240.6,5.000002
T_1907,Tabu+O3,50.0,100.0,4528.0,31640.0,6579.0,6584.6,5.0000290000000005
T_1908,Tabu+O3,50.0,100.0,5051.0,28768.0,7144.0,7150.9,5.000008
T_1909,Tabu+O3,50.0,100.0,5073.0,33178.0,7757.0,7772.8,5.000006999999999
T_1910,Tabu+O3,50.0,100.0,5072.0,29956.0,7019.0,7026.7,5.000003000000001
T_1911,Tabu+O3,50.0,100.0,4875.0,30453.0,6114.0,6114.0,5.000009
T_1912,Tabu+O3,50.0,100.0,4782.0,29186.0,5977.0,5977.0,5.000004
T_1913,Tabu+O3,50.0,100.0,5068.0,32676.0,6338.0,6338.0,5.000038000000001
T_1914,Tabu+O3,50.0,100.0,4866.0,32618.0,6088.0,6088.0,5.000007999999999
T_1915,Tabu+O3,50.0,100.0,5164.0,31868.0,6551.0,6551.0,5.000013
T_1916,Tabu+O3,50.0,100.0,5535.0,37363.0,7133.0,7133.0,5.000004
T_1917,Tabu+O3,50.0,100.0,5432.0,33312.0,6936.0,6936.0,5.000006000000001
T_1918,Tabu+O3,50.0,100.0,5179.0,34996.0,6481.0,6481.0,5.000005
T_1919,Tabu+O3,50.0,100.0,5397.0,36340.0,6833.0,6833.0,5.000009
T_1920,Tabu+O3,50.0,100.0,4810.0,30614.0,5969.0,5969.0,5.0000219999999995
T_1921,Tabu+O3,50.0,300.0,2959.0,9092.0,14373.0,14400.2,5.0000230000000006
T_1922,Tabu+O3,50.0,300.0,3361.0,9924.0,17522.0,17608.2,5.000020000000001
T_1923,Tabu+O3,50.0,300.0,3127.0,9863.0,21876.0,22013.2,5.00001
T_1924,Tabu+O3,50.0,300.0,3268.0,11080.0,25155.0,25250.4,5.000009
T_1925,Tabu+O3,50.0,300.0,2962.0,9519.0,16585.0,16639.3,5.000014
T_1926,Tabu+O3,50.0,300.0,3172.0,9367.0,17557.0,17605.5,5.000031999999999
T_1927,Tabu+O3,50.0,300.0,3206.0,9570.0,19173.0,19255.1,5.000013000000001
T_1928,Tabu+O3,50.0,300.0,3061.0,9503.0,16006.0,16053.3,5.000013999999999
T_1929,Tabu+O3,50.0,300.0,3206.0,10799.0,17889.0,17939.1,5.000013
T_1930,Tabu+O3,50.0,300.0,3229.0,10464.0,18485.0,18525.7,5.00001
T_1931,Tabu+O3,50.0,300.0,3316.0,10060.0,10553.0,10557.5,5.000017
T_1932,Tabu+O3,50.0,300.0,3178.0,8744.0,10230.0,10238.3,5.000013
T_1933,Tabu+O3,50.0,300.0,3062.0,9475.0,10648.0,10655.9,5.0000100000000005
T_1934,Tabu+O3,50.0,300.0,3110.0,9449.0,10378.0,10383.4,5.0000100000000005
T_1935,Tabu+O3,50.0,300.0,3135.0,9036.0,10012.0,10019.9,5.000020000000001
T_1936,Tabu+O3,50.0,300.0,3204.0,9307.0,10809.0,10814.4,5.000008
T_1937,Tabu+O3,50.0,300.0,3263.0,10552.0,11677.0,11687.8,5.000012
T_1938,Tabu+O3,50.0,300.0,3254.0,10066.0,10243.0,10247.7,5.00001
T_1939,Tabu+O3,50.0,300.0,3226.0,9771.0,10414.0,10420.5,5.000012
T_1940,Tabu+O3,50.0,300.0,3220.0,9791.0,10850.0,10860.2,5.000012000000001
T_1941,Tabu+O3,50.0,300.0,2991.0,8050.0,7638.0,7644.9,5.00001
T_1942,Tabu+O3,50.0,300.0,3030.0,9076.0,7942.0,7945.7,5.000013999999999
T_1943,Tabu+O3,50.0,300.0,3058.0,9384.0,7928.0,7930.5,5.000012
T_1944,Tabu+O3,50.0,300.0,3189.0,10753.0,8727.0,8729.5,5.000013
T_1945,Tabu+O3,50.0,300.0,3027.0,10657.0,8132.0,8135.7,5.000018
T_1946,Tabu+O3,50.0,300.0,3086.0,8579.0,7920.0,7923.9,5.000014999999999
T_1947,Tabu+O3,50.0,300.0,3146.0,10302.0,8455.0,8458.3,5.000012
T_1948,Tabu+O3,50.0,300.0,3314.0,11275.0,9044.0,9047.2,5.0000160000000005
T_1949,Tabu+O3,50.0,300.0,3186.0,11072.0,8776.0,8780.2,5.000031
T_1950,Tabu+O3,50.0,300.0,3289.0,10394.0,8745.0,8747.6,5.000007999999999
T_1951,Tabu+O3,50.0,300.0,3148.0,17516.0,18320.0,18362.1,5.000013
T_1952,Tabu+O3,50.0,300.0,3116.0,17055.0,25833.0,25969.4,5.000013
T_1953,Tabu+O3,50.0,300.0,3150.0,17955.0,23417.0,23459.4,5.000020999999999
T_1954,Tabu+O3,50.0,300.0,3182.0,17299.0,23612.0,23672.8,5.000009
T_1955,Tabu+O3,50.0,300.0,3085.0,17602.0,18845.0,18868.7,5.000038
T_1956,Tabu+O3,50.0,300.0,3292.0,20016.0,24968.0,25029.4,5.000010999999999
T_1957,Tabu+O3,50.0,300.0,3164.0,21533.0,35836.0,35981.7,5.000011
T_1958,Tabu+O3,50.0,300.0,3269.0,18679.0,18270.0,18320.5,5.00002
T_1959,Tabu+O3,50.0,300.0,3083.0,19042.0,28590.0,28657.4,5.000013999999999
T_1960,Tabu+O3,50.0,300.0,3209.0,18169.0,20174.0,20198.8,5.000013
T_1961,Tabu+O3,50.0,300.0,3132.0,18922.0,11953.0,11966.1,5.000013999999999
T_1962,Tabu+O3,50.0,300.0,3146.0,16267.0,10451.0,10455.6,5.000013999999999
T_1963,Tabu+O3,50.0,300.0,3186.0,20026.0,11347.0,11354.1,5.000012000000001
T_1964,Tabu+O3,50.0,300.0,3004.0,16605.0,10308.0,10314.7,5.000013
T_1965,Tabu+O3,50.0,300.0,3051.0,15721.0,10591.0,10596.6,5.000013999999998
T_1966,Tabu+O3,50.0,300.0,3196.0,19380.0,12729.0,12739.5,5.000007999999999
T_1967,Tabu+O3,50.0,300.0,3132.0,17279.0,10712.0,10717.9,5.000011000000001
T_1968,Tabu+O3,50.0,300.0,2994.0,17633.0,10531.0,10536.2,5.000034
T_1969,Tabu+O3,50.0,300.0,3200.0,18988.0,12730.0,12746.7,5.000014
T_1970,Tabu+O3,50.0,300.0,3345.0,14916.0,11016.0,11020.0,5.000016
T_1971,Tabu+O3,50.0,300.0,3187.0,18677.0,8625.0,8628.8,5.000012999999999
T_1972,Tabu+O3,50.0,300.0,3147.0,18815.0,8337.0,8341.3,5.000013
T_1973,Tabu+O3,50.0,300.0,3082.0,17995.0,8211.0,8215.8,5.000010999999999
T_1974,Tabu+O3,50.0,300.0,3204.0,18704.0,8776.0,8779.2,5.000006
T_1975,Tabu+O3,50.0,300.0,3289.0,15783.0,8732.0,8737.5,5.000011000000001
T_1976,Tabu+O3,50.0,300.0,3229.0,17649.0,8784.0,8786.7,5.000013
T_1977,Tabu+O3,50.0,300.0,3331.0,20544.0,9093.0,9096.6,5.0000100000000005
T_1978,Tabu+O3,50.0,300.0,3025.0,17094.0,8025.0,8030.4,5.000012
T_1979,Tabu+O3,50.0,300.0,3265.0,18070.0,8731.0,8734.3,5.000012
T_1980,Tabu+O3,50.0,300.0,3232.0,16552.0,8622.0,8626.8,5.0000100000000005
T_1981,Tabu+O3,50.0,300.0,14681.0,46978.0,73738.0,73981.4,5.000026
T_1982,Tabu+O3,50.0,300.0,15590.0,50347.0,96702.0,97098.5,5.000011000000001
T_1983,Tabu+O3,50.0,300.0,15415.0,52209.0,89467.0,89736.5,5.000007999999999
T_1984,Tabu+O3,50.0,300.0,15209.0,50144.0,81085.0,81297.2,5.000012999999999
T_1985,Tabu+O3,50.0,300.0,14511.0,43437.0,79352.0,79604.2,5.000029
T_1986,Tabu+O3,50.0,300.0,14690.0,49159.0,100492.0,101004.9,5.000017
T_1987,Tabu+O3,50.0,300.0,15291.0,46435.0,96839.0,97356.0,5.000012999999999
T_1988,Tabu+O3,50.0,300.0,15137.0,49282.0,100357.0,100659.3,5.000013000000001
T_1989,Tabu+O3,50.0,300.0,14565.0,48718.0,90175.0,90535.7,5.000012999999999
T_1990,Tabu+O3,50.0,300.0,14754.0,44422.0,73389.0,73615.7,5.000007999999999
T_1991,Tabu+O3,50.0,300.0,14339.0,44328.0,43063.0,43084.1,5.000009999999999
T_1992,Tabu+O3,50.0,300.0,15175.0,43132.0,45949.0,45972.6,5.0000100000000005
T_1993,Tabu+O3,50.0,300.0,14321.0,48492.0,47002.0,47040.6,5.000017999999999
T_1994,Tabu+O3,50.0,300.0,14617.0,48003.0,51870.0,51908.8,5.000006999999999
T_1995,Tabu+O3,50.0,300.0,14972.0,48719.0,50938.0,50966.1,5.000014999999999
T_1996,Tabu+O3,50.0,300.0,15483.0,46470.0,49272.0,49294.6,5.000007999999999
T_1997,Tabu+O3,50.0,300.0,15219.0,45903.0,48786.0,48826.9,5.0000219999999995
T_1998,Tabu+O3,50.0,300.0,14796.0,48526.0,47725.0,47757.3,5.000018
T_1999,Tabu+O3,50.0,300.0,15734.0,50863.0,52031.0,52067.2,5.000015
T_2000,Tabu+O3,50.0,300.0,15362.0,47191.0,53541.0,53593.4,5.000010999999999
T_2001,Tabu+O3,50.0,300.0,16197.0,52713.0,44211.0,44231.7,5.000012
T_2002,Tabu+O3,50.0,300.0,14667.0,43550.0,37256.0,37276.8,5.000012000000001
T_2003,Tabu+O3,50.0,300.0,15556.0,50736.0,40855.0,40866.9,5.0000100000000005
T_2004,Tabu+O3,50.0,300.0,15191.0,42701.0,38948.0,38969.6,5.000014999999999
T_2005,Tabu+O3,50.0,300.0,14750.0,45053.0,37123.0,37134.1,5.000014
T_2006,Tabu+O3,50.0,300.0,15147.0,41240.0,38589.0,38599.4,5.000012
T_2007,Tabu+O3,50.0,300.0,15480.0,48258.0,42233.0,42242.1,5.000016
T_2008,Tabu+O3,50.0,300.0,15008.0,49185.0,39603.0,39622.7,5.000011
T_2009,Tabu+O3,50.0,300.0,15064.0,41519.0,38571.0,38574.8,5.000026
T_2010,Tabu+O3,50.0,300.0,14765.0,47113.0,38390.0,38406.0,5.000011000000001
T_2011,Tabu+O3,50.0,300.0,14947.0,85927.0,85891.0,86024.4,5.000023
T_2012,Tabu+O3,50.0,300.0,15515.0,91611.0,106789.0,107068.0,5.000014999999999
T_2013,Tabu+O3,50.0,300.0,15188.0,92336.0,136728.0,137212.3,5.000013999999999
T_2014,Tabu+O3,50.0,300.0,14203.0,76038.0,86918.0,87236.4,5.000014999999999
T_2015,Tabu+O3,50.0,300.0,15368.0,85334.0,83700.0,83823.9,5.000020999999999
T_2016,Tabu+O3,50.0,300.0,15331.0,84053.0,92234.0,92431.5,5.000009
T_2017,Tabu+O3,50.0,300.0,14934.0,79162.0,122874.0,123359.4,5.000013
T_2018,Tabu+O3,50.0,300.0,15515.0,100077.0,128452.0,129147.9,5.000009
T_2019,Tabu+O3,50.0,300.0,15932.0,84491.0,108405.0,108799.6,5.0000100000000005
T_2020,Tabu+O3,50.0,300.0,15125.0,93656.0,97289.0,97576.8,5.000033
T_2021,Tabu+O3,50.0,300.0,15081.0,93567.0,54573.0,54592.2,5.000016
T_2022,Tabu+O3,50.0,300.0,14019.0,74925.0,44428.0,44465.4,5.000009
T_2023,Tabu+O3,50.0,300.0,15923.0,95431.0,61125.0,61178.1,5.000013999999998
T_2024,Tabu+O3,50.0,300.0,15833.0,96327.0,57073.0,57107.0,5.000013999999999
T_2025,Tabu+O3,50.0,300.0,14595.0,90501.0,56024.0,56060.2,5.000011
T_2026,Tabu+O3,50.0,300.0,15264.0,87312.0,54804.0,54833.7,5.000009
T_2027,Tabu+O3,50.0,300.0,15788.0,102949.0,62798.0,62854.6,5.000022999999999
T_2028,Tabu+O3,50.0,300.0,14708.0,82514.0,50816.0,50842.3,5.000018
T_2029,Tabu+O3,50.0,300.0,15624.0,88099.0,51752.0,51784.8,5.000012
T_2030,Tabu+O3,50.0,300.0,15665.0,87822.0,58251.0,58282.9,5.000013
T_2031,Tabu+O3,50.0,300.0,15494.0,96901.0,41885.0,41899.8,5.0000219999999995
T_2032,Tabu+O3,50.0,300.0,15061.0,90627.0,39700.0,39708.9,5.0000100000000005
T_2033,Tabu+O3,50.0,300.0,14501.0,78157.0,37392.0,37416.4,5.000016
T_2034,Tabu+O3,50.0,300.0,14623.0,83197.0,37495.0,37506.3,5.000013
T_2035,Tabu+O3,50.0,300.0,15334.0,96457.0,40605.0,40621.9,5.0000160000000005
T_2036,Tabu+O3,50.0,300.0,15468.0,96649.0,40356.0,40377.2,5.000008
T_2037,Tabu+O3,50.0,300.0,15582.0,107447.0,42862.0,42881.6,5.000014999999999
T_2038,Tabu+O3,50.0,300.0,15093.0,92214.0,39993.0,40013.2,5.000010999999999
T_2039,Tabu+O3,50.0,300.0,15313.0,102978.0,40803.0,40819.2,5.000010999999999
T_2040,Tabu+O3,50.0,300.0,14753.0,75427.0,37191.0,37202.2,5.000018999999999
T_2041,Tabu+O3,50.0,500.0,5192.0,16883.0,46209.0,46401.8,5.000017
T_2042,Tabu+O3,50.0,500.0,5274.0,16913.0,52112.0,52233.1,5.000019
T_2043,Tabu+O3,50.0,500.0,5101.0,15696.0,42762.0,42851.8,5.000019
T_2044,Tabu+O3,50.0,500.0,5398.0,17104.0,59522.0,59762.0,5.000017000000001
T_2045,Tabu+O3,50.0,500.0,5373.0,17910.0,55945.0,56182.1,5.000029
T_2046,Tabu+O3,50.0,500.0,5220.0,16287.0,46633.0,46751.3,5.000018
T_2047,Tabu+O3,50.0,500.0,5273.0,15112.0,42913.0,43011.8,5.000017000000001
T_2048,Tabu+O3,50.0,500.0,5305.0,15867.0,44327.0,44468.7,5.000019999999999
T_2049,Tabu+O3,50.0,500.0,5176.0,16019.0,40516.0,40578.9,5.0000219999999995
T_2050,Tabu+O3,50.0,500.0,5285.0,15458.0,42834.0,42937.5,5.0000209999999985
T_2051,Tabu+O3,50.0,500.0,5256.0,16487.0,28987.0,29026.4,5.000015
T_2052,Tabu+O3,50.0,500.0,5198.0,15329.0,27386.0,27406.2,5.000038
T_2053,Tabu+O3,50.0,500.0,5216.0,16843.0,30728.0,30761.2,5.000024
T_2054,Tabu+O3,50.0,500.0,5390.0,15613.0,27424.0,27445.9,5.000037999999999
T_2055,Tabu+O3,50.0,500.0,5330.0,17347.0,31155.0,31185.1,5.000014999999999
T_2056,Tabu+O3,50.0,500.0,5134.0,15054.0,25616.0,25638.1,5.000014999999999
T_2057,Tabu+O3,50.0,500.0,5276.0,16578.0,30220.0,30253.4,5.0000219999999995
T_2058,Tabu+O3,50.0,500.0,5188.0,13121.0,24332.0,24343.3,5.000017
T_2059,Tabu+O3,50.0,500.0,5324.0,17289.0,32611.0,32641.6,5.00002
T_2060,Tabu+O3,50.0,500.0,5266.0,15812.0,28573.0,28597.1,5.000025999999999
T_2061,Tabu+O3,50.0,500.0,5235.0,16219.0,20998.0,21007.8,5.000014
T_2062,Tabu+O3,50.0,500.0,5360.0,17496.0,22976.0,22998.2,5.000014999999999
T_2063,Tabu+O3,50.0,500.0,4984.0,14636.0,20045.0,20053.5,5.000010999999999
T_2064,Tabu+O3,50.0,500.0,5345.0,15166.0,22259.0,22276.5,5.000029
T_2065,Tabu+O3,50.0,500.0,5468.0,16739.0,22546.0,22557.3,5.000017
T_2066,Tabu+O3,50.0,500.0,5244.0,16517.0,21393.0,21405.4,5.000018
T_2067,Tabu+O3,50.0,500.0,5476.0,17152.0,22925.0,22932.2,5.000023
T_2068,Tabu+O3,50.0,500.0,5239.0,17236.0,21526.0,21535.1,5.000032
T_2069,Tabu+O3,50.0,500.0,5132.0,14627.0,20660.0,20670.4,5.000057999999999
T_2070,Tabu+O3,50.0,500.0,5256.0,17790.0,22021.0,22028.8,5.000018
T_2071,Tabu+O3,50.0,500.0,5081.0,30374.0,58358.0,58507.0,5.00003
T_2072,Tabu+O3,50.0,500.0,5121.0,27444.0,50929.0,51072.4,5.000076
T_2073,Tabu+O3,50.0,500.0,5185.0,29039.0,54410.0,54523.3,5.000019
T_2074,Tabu+O3,50.0,500.0,5347.0,30852.0,75948.0,76345.0,5.00002
T_2075,Tabu+O3,50.0,500.0,5477.0,29628.0,58139.0,58333.6,5.000022
T_2076,Tabu+O3,50.0,500.0,5119.0,28639.0,54998.0,55246.0,5.000013
T_2077,Tabu+O3,50.0,500.0,5149.0,32039.0,56544.0,56697.7,5.000024
T_2078,Tabu+O3,50.0,500.0,5343.0,28855.0,53623.0,53889.8,5.000014999999999
T_2079,Tabu+O3,50.0,500.0,5302.0,26482.0,41734.0,41795.5,5.000031
T_2080,Tabu+O3,50.0,500.0,5142.0,25920.0,43390.0,43480.4,5.000018
T_2081,Tabu+O3,50.0,500.0,5160.0,28415.0,29899.0,29910.7,5.000014999999999
T_2082,Tabu+O3,50.0,500.0,5244.0,28451.0,27758.0,27773.1,5.000013999999998
T_2083,Tabu+O3,50.0,500.0,5269.0,28509.0,28670.0,28682.6,5.000072
T_2084,Tabu+O3,50.0,500.0,5104.0,29980.0,29232.0,29267.6,5.000017999999999
T_2085,Tabu+O3,50.0,500.0,5339.0,32008.0,35092.0,35133.6,5.000018
T_2086,Tabu+O3,50.0,500.0,5111.0,29809.0,27901.0,27920.7,5.000019
T_2087,Tabu+O3,50.0,500.0,5230.0,27545.0,27942.0,27953.8,5.000025
T_2088,Tabu+O3,50.0,500.0,5293.0,27016.0,28268.0,28280.3,5.000029
T_2089,Tabu+O3,50.0,500.0,5473.0,32498.0,35906.0,35958.9,5.000017999999999
T_2090,Tabu+O3,50.0,500.0,5096.0,27509.0,28484.0,28499.8,5.000017
T_2091,Tabu+O3,50.0,500.0,5273.0,31142.0,21802.0,21806.7,5.000028
T_2092,Tabu+O3,50.0,500.0,5159.0,32722.0,21929.0,21943.2,5.000017
T_2093,Tabu+O3,50.0,500.0,5380.0,30876.0,22565.0,22572.5,5.000014999999999
T_2094,Tabu+O3,50.0,500.0,5185.0,32211.0,21676.0,21691.6,5.000023
T_2095,Tabu+O3,50.0,500.0,5077.0,28703.0,20676.0,20684.2,5.000043
T_2096,Tabu+O3,50.0,500.0,4961.0,29396.0,19949.0,19953.2,5.000019
T_2097,Tabu+O3,50.0,500.0,5369.0,29198.0,22222.0,22230.7,5.000028
T_2098,Tabu+O3,50.0,500.0,5320.0,30046.0,21994.0,22005.9,5.000017000000001
T_2099,Tabu+O3,50.0,500.0,5284.0,27804.0,21558.0,21565.6,5.000017999999999
T_2100,Tabu+O3,50.0,500.0,5126.0,32880.0,21602.0,21609.8,5.000020999999999
T_2101,Tabu+O3,50.0,500.0,24640.0,83505.0,207943.0,208395.1,5.000017999999999
T_2102,Tabu+O3,50.0,500.0,24407.0,72137.0,234474.0,235496.9,5.000025
T_2103,Tabu+O3,50.0,500.0,25416.0,85820.0,267971.0,269314.9,5.000017999999999
T_2104,Tabu+O3,50.0,500.0,26087.0,81269.0,261527.0,263217.1,5.000017
T_2105,Tabu+O3,50.0,500.0,25724.0,75119.0,192186.0,192944.2,5.000062999999999
T_2106,Tabu+O3,50.0,500.0,25549.0,78599.0,232062.0,232747.9,5.000010999999999
T_2107,Tabu+O3,50.0,500.0,25351.0,83418.0,283647.0,285161.4,5.000017
T_2108,Tabu+O3,50.0,500.0,26236.0,80190.0,227308.0,228156.0,5.000019
T_2109,Tabu+O3,50.0,500.0,24353.0,73870.0,229844.0,230509.4,5.000019999999999
T_2110,Tabu+O3,50.0,500.0,24343.0,74151.0,196242.0,196822.0,5.000027
T_2111,Tabu+O3,50.0,500.0,25280.0,79368.0,134848.0,134995.0,5.000033
T_2112,Tabu+O3,50.0,500.0,25793.0,87961.0,155827.0,156147.1,5.000012
T_2113,Tabu+O3,50.0,500.0,25492.0,81002.0,137554.0,137734.7,5.000016
T_2114,Tabu+O3,50.0,500.0,25333.0,80539.0,135501.0,135601.8,5.000019999999999
T_2115,Tabu+O3,50.0,500.0,25973.0,79818.0,140493.0,140704.2,5.000122999999999
T_2116,Tabu+O3,50.0,500.0,24814.0,69362.0,121430.0,121535.6,5.0000160000000005
T_2117,Tabu+O3,50.0,500.0,24740.0,76165.0,127091.0,127215.2,5.000009999999999
T_2118,Tabu+O3,50.0,500.0,24802.0,73637.0,134046.0,134128.7,5.000010999999999
T_2119,Tabu+O3,50.0,500.0,26010.0,75450.0,125996.0,126175.7,5.000012
T_2120,Tabu+O3,50.0,500.0,24240.0,71330.0,118361.0,118400.8,5.000018
T_2121,Tabu+O3,50.0,500.0,26121.0,73390.0,107263.0,107311.8,5.00002
T_2122,Tabu+O3,50.0,500.0,24994.0,72820.0,99768.0,99796.1,5.000017
T_2123,Tabu+O3,50.0,500.0,25550.0,69306.0,101648.0,101673.3,5.000019
T_2124,Tabu+O3,50.0,500.0,24477.0,75392.0,97165.0,97203.6,5.000014999999999
T_2125,Tabu+O3,50.0,500.0,24825.0,75184.0,100864.0,100898.3,5.00002
