Instance,Run,Objective,Runtime
957,1,5766,3.84213
958,1,5633,3.89853
959,1,5502,3.77026
960,1,6452,3.8604
961,1,2851,6.56797
962,1,3506,6.5929
963,1,5705,6.60137
964,1,5190,6.35387
965,1,4862,6.52031
966,1,2906,7.10084
967,1,3351,6.64246
968,1,4887,6.31192
969,1,2326,6.47521
970,1,4025,6.72674
971,1,2079,6.87955
972,1,2565,6.84241
973,1,2246,6.85356
974,1,3237,6.8048
975,1,2397,6.78803
976,1,2361,6.67169
977,1,2382,6.37974
978,1,2774,6.45031
979,1,3239,6.66866
980,1,2871,6.83298
981,1,2171,6.70079
982,1,1898,6.39475
983,1,2530,6.6194
984,1,1967,6.50092
985,1,2149,6.46871
986,1,2402,6.5928
987,1,2109,6.46732
988,1,2794,6.64551
989,1,2414,6.67746
990,1,2297,6.51359
991,1,6107,6.41354
992,1,4317,6.36437
993,1,5341,6.44078
994,1,3488,6.57744
995,1,5404,6.53889
996,1,5195,6.39991
997,1,5339,6.47597
998,1,7322,6.67439
999,1,5619,6.42987
1000,1,3158,6.75741
1001,1,3061,6.60259
1002,1,2255,6.74886
1003,1,2239,6.50877
1004,1,2656,6.7621
1005,1,2919,6.51125
1006,1,3620,6.65636
1007,1,3257,6.81028
1008,1,2583,6.66468
1009,1,3399,6.47677
1010,1,2604,6.55799
1011,1,2013,6.37791
1012,1,1987,6.42253
1013,1,2071,6.45607
1014,1,2359,6.45098
1015,1,2129,6.35038
1016,1,1988,6.42434
1017,1,2376,6.46176
1018,1,2231,6.49107
1019,1,2230,6.38682
1020,1,2058,6.37276
1021,1,33935,6.93682
1022,1,21123,6.91894
1023,1,24632,6.76858
1024,1,24291,6.87641
1025,1,12863,7.43076
1026,1,14628,7.44523
1027,1,15294,7.30356
1028,1,12822,7.20136
1029,1,22868,7.20862
1030,1,9214,7.41271
1031,1,11990,7.11424
1032,1,15467,7.04596
1033,1,13722,7.2944
1034,1,10950,7.22986
1035,1,15388,7.16678
1036,1,14918,7.20335
1037,1,10415,7.16563
1038,1,10473,7.23573
1039,1,13075,7.07029
1040,1,10036,7.07892
1041,1,9357,7.14523
1042,1,10062,7.0333
1043,1,8588,6.96685
1044,1,9854,7.09007
1045,1,8056,6.96577
1046,1,8621,7.00313
1047,1,12561,7.13255
1048,1,11439,7.01628
1049,1,10462,7.03053
1050,1,10264,7.10101
1051,1,17784,7.42161
