Folder,Instance,Mode,Run,Objective,Runtime,Iterations
500_10000,U_N_4,,1,4653831,5.000,9484
500_10000,U_N_4,,2,4493028,5.000,9220
500_10000,U_N_4,,3,4720736,5.000,9447
500_10000,U_N_4,,4,4602080,5.000,9355
500_10000,U_N_4,,5,4476590,5.000,9292
500_10000,U_N_4,,6,4686139,5.000,9427
500_10000,U_N_4,,7,4536823,5.001,9484
500_10000,U_N_4,,8,4586352,5.000,9197
500_10000,U_N_4,,9,4547765,5.000,9360
500_10000,U_N_4,,10,4489238,5.000,9113
500_10000,U_N_5,,1,4540563,5.000,9274
500_10000,U_N_5,,2,4527413,5.000,9294
500_10000,U_N_5,,3,4510852,5.000,9332
500_10000,U_N_5,,4,4494405,5.000,9248
500_10000,U_N_5,,5,4505039,5.003,9216
500_10000,U_N_5,,6,4493979,5.000,9465
500_10000,U_N_5,,7,4511743,5.000,9340
500_10000,U_N_5,,8,4483058,5.000,9378
500_10000,U_N_5,,9,4570007,5.000,9305
500_10000,U_N_5,,10,4511440,5.000,9103
500_10000,U_U_1,,1,9392138,5.000,10107
500_10000,U_U_1,,2,7947403,5.000,10052
500_10000,U_U_1,,3,7630003,5.000,10093
500_10000,U_U_1,,4,8278805,5.000,9998
500_10000,U_U_1,,5,8410422,5.000,10065
500_10000,U_U_1,,6,8898309,5.000,9991
500_10000,U_U_1,,7,7845464,5.000,10104
500_10000,U_U_1,,8,8698261,5.000,9935
