Instance,Run,Objective,Runtime
116,1,774.0,0.206275
117,1,348.0,0.197631
118,1,840.0,0.212903
119,1,539.0,0.200776
120,1,923.0,0.204616
121,1,452.0,0.2212
122,1,354.0,0.225218
123,1,187.0,0.243661
124,1,404.0,0.235819
125,1,269.0,0.227121
126,1,306.0,0.229474
127,1,391.0,0.236077
128,1,267.0,0.231852
129,1,377.0,0.239546
130,1,300.0,0.230958
131,1,388.0,0.266345
132,1,201.0,0.24654
133,1,261.0,0.241965
134,1,249.0,0.242625
135,1,191.0,0.244721
136,1,391.0,0.248164
137,1,295.0,0.241641
138,1,303.0,0.251937
139,1,309.0,0.259973
140,1,292.0,0.252473
141,1,228.0,0.262155
142,1,184.0,0.250436
143,1,318.0,0.252992
144,1,294.0,0.263665
145,1,202.0,0.253848
146,1,293.0,0.268236
147,1,137.0,0.265148
148,1,204.0,0.247796
149,1,184.0,0.267082
150,1,291.0,0.252555
151,1,251.0,0.225014
152,1,368.0,0.231596
153,1,410.0,0.236785
154,1,243.0,0.233248
155,1,289.0,0.244442
156,1,362.0,0.236061
157,1,353.0,0.229301
158,1,335.0,0.226171
159,1,450.0,0.247916
160,1,378.0,0.245139
161,1,206.0,0.243512
162,1,281.0,0.255547
163,1,195.0,0.250335
164,1,276.0,0.246053
165,1,197.0,0.251803
166,1,328.0,0.245649
167,1,264.0,0.239709
168,1,223.0,0.240217
169,1,305.0,0.242637
170,1,313.0,0.25405
171,1,146.0,0.244397
172,1,282.0,0.257312
173,1,235.0,0.251512
174,1,233.0,0.25911
175,1,211.0,0.256445
176,1,164.0,0.240513
177,1,223.0,0.270148
178,1,244.0,0.254903
179,1,223.0,0.258614
180,1,286.0,0.267008
181,1,1826.0,0.264401
182,1,1121.0,0.255507
183,1,1804.0,0.258275
184,1,1743.0,0.270074
185,1,2690.0,0.266638
186,1,1745.0,0.264444
187,1,1643.0,0.2697
188,1,1890.0,0.262342
189,1,2326.0,0.258793
190,1,2146.0,0.251978
191,1,1200.0,0.270555
192,1,1607.0,0.281886
193,1,1177.0,0.27759
194,1,1461.0,0.270673
195,1,819.0,0.272126
196,1,2190.0,0.287038
197,1,1287.0,0.271125
198,1,1662.0,0.274851
199,1,1633.0,0.272338
200,1,1161.0,0.274672
201,1,1160.0,0.295463
202,1,1395.0,0.283417
203,1,1432.0,0.298524
204,1,1219.0,0.284526
205,1,1772.0,0.281008
206,1,769.0,0.279582
207,1,1865.0,0.29256
208,1,829.0,0.281034
209,1,750.0,0.279829
210,1,560.0,0.268366
211,1,1450.0,0.256987
212,1,2381.0,0.248883
213,1,1187.0,0.257485
214,1,2183.0,0.254285
215,1,2021.0,0.257303
216,1,1921.0,0.26485
217,1,1853.0,0.249759
218,1,1420.0,0.250524
219,1,2375.0,0.272803
220,1,1511.0,0.272083
221,1,1432.0,0.27473
222,1,1003.0,0.267606
223,1,905.0,0.271593
224,1,1438.0,0.275202
225,1,1189.0,0.270309
226,1,1034.0,0.262723
227,1,1695.0,0.274041
228,1,1023.0,0.259454
229,1,2124.0,0.275847
230,1,882.0,0.26188
231,1,1230.0,0.278266
232,1,968.0,0.281609
233,1,912.0,0.27635
234,1,1355.0,0.28197
